	end	entity_group	score	start	word	brand_name	application_number	match_type	concept_id
334	292	GENETIC	0.9998750686645508	286	CYP2D6			100	normalize.gene:CYP2D6
335	304	GENETIC	0.9999855756759644	297	CYP2C19			100	normalize.gene:CYP2C19
336	355	GENETIC	0.9999830722808838	349	CYP2D6			100	normalize.gene:CYP2D6
337	376	GENETIC	0.9865102171897888	363	UGT1A1 enzyme			0	
338	483	GENETIC	0.9999731779098511	477	CYP2D6			100	normalize.gene:CYP2D6
339	504	GENETIC	0.9863054752349854	491	UGT1A1 enzyme			0	
340	34	CHEMICAL	0.9999978542327881	22	Arformoterol			80	rxcui:304962
341	145	CHEMICAL	0.9999982118606567	133	arformoterol			80	rxcui:304962
342	220	CHEMICAL	0.9999963045120239	219	O			60	rxcui:7806
343	443	CHEMICAL	0.9999980926513672	431	arformoterol			80	rxcui:304962
345	142	GENETIC	0.9999909996986389	116	cytochrome P450 ( CYP ) 2C19	MOTPOLY XR	NDA216185	0	
346	165	CHEMICAL	0.9999964237213135	155	lacosamide	MOTPOLY XR	NDA216185	80	rxcui:623400
347	296	CHEMICAL	0.8860728144645691	285	O - desmethyl	MOTPOLY XR	NDA216185	0	
349	39	GENETIC	0.9999860525131226	32	CYP2C19	Dexlansoprazole delayed release	ANDA202666	100	normalize.gene:CYP2C19
350	738	GENETIC	0.9999659061431885	731	CYP2C19	Dexlansoprazole delayed release	ANDA202666	100	normalize.gene:CYP2C19
351	92	CHEMICAL	0.9999979734420776	77	Dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
352	129	CHEMICAL	0.9999980926513672	114	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
353	260	CHEMICAL	0.9999980926513672	245	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
354	345	CHEMICAL	0.999997615814209	330	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
355	686	CHEMICAL	0.9999973773956299	671	dexlansoprazole	Dexlansoprazole delayed release	ANDA202666	80	rxcui:17128
357	28	GENETIC	0.9999896287918091	22	CYP2C9	Celecoxib	ANDA207872	100	normalize.gene:CYP2C9
358	170	GENETIC	0.9999883770942688	162	CYP2C9 * 2	Celecoxib	ANDA207872	0	
359	183	GENETIC	0.9999845623970032	175	CYP2C9 * 3	Celecoxib	ANDA207872	0	
360	304	GENETIC	0.9990889430046082	293	CYP2C9 * 3 / * 3	Celecoxib	ANDA207872	0	
361	432	GENETIC	0.9971306324005127	421	CYP2C9 * 1 / * 1	Celecoxib	ANDA207872	0	
362	441	GENETIC	0.7601962089538574	438	/ * 3	Celecoxib	ANDA207872	0	
363	540	GENETIC	0.999972939491272	534	CYP2C9	Celecoxib	ANDA207872	100	normalize.gene:CYP2C9
364	330	CHEMICAL	0.9999980926513672	321	celecoxib	Celecoxib	ANDA207872	80	rxcui:140587
365	486	CHEMICAL	0.9999979734420776	477	celecoxib	Celecoxib	ANDA207872	80	rxcui:140587
367	21	GENETIC	0.9999873638153076	17	RYR1	Sevoflurane	ANDA214382	100	normalize.gene:RYR1
368	33	GENETIC	0.9999796152114868	26	CACNA1S	Sevoflurane	ANDA214382	100	normalize.gene:CACNA1S
369	314	GENETIC	0.9999929666519165	310	RYR1	Sevoflurane	ANDA214382	100	normalize.gene:RYR1
370	326	GENETIC	0.9999912977218628	319	CACNA1S	Sevoflurane	ANDA214382	100	normalize.gene:CACNA1S
371	231	CHEMICAL	0.9999982118606567	220	sevoflurane	Sevoflurane	ANDA214382	80	rxcui:36453
373	138	DISEASE	0.9999831318855286	116	malignant hyperthermia	Sevoflurane	ANDA214382	60	ncit:C84869
375	158	DISEASE	0.9999935626983643	155	MHS	Sevoflurane	ANDA214382	60	mondo:0020485
377	346	DISEASE	0.9999933242797852	343	MHS	Sevoflurane	ANDA214382	60	mondo:0020485
379	545	DISEASE	0.999957799911499	523	Malignant Hyperthermia	Sevoflurane	ANDA214382	60	ncit:C84869
381	28	GENETIC	0.999981164932251	22	CYP2C9			100	normalize.gene:CYP2C9
382	108	GENETIC	0.9999930262565613	100	CYP2C9 * 2			0	
383	129	GENETIC	0.9739627242088318	113	CYP2C9 * 3 alleles			0	
384	333	GENETIC	0.9940413236618042	319	CYP2C9 alleles			0	
385	439	GENETIC	0.9999867677688599	433	CYP2C9			100	normalize.gene:CYP2C9
386	600	GENETIC	0.9999921321868896	594	CYP2C9			100	normalize.gene:CYP2C9
387	284	CHEMICAL	0.9999982118606567	275	phenytoin			80	rxcui:71227
388	385	CHEMICAL	0.9999982118606567	376	phenytoin			80	rxcui:71227
390	67	GENETIC	0.9999909400939941	60	OATP1B1	Rosuvastatin	ANDA206381	60	normalize.gene:OATP1B1
391	278	GENETIC	0.9999905824661255	271	OATP1B1	Rosuvastatin	ANDA206381	60	normalize.gene:OATP1B1
392	297	GENETIC	0.993118941783905	281	SLCO1B1 521T > C	Rosuvastatin	ANDA206381	0	
393	353	GENETIC	0.9995046854019165	338	SLCO1B1 521 C / C	Rosuvastatin	ANDA206381	0	
394	49	CHEMICAL	0.9999978542327881	37	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
395	144	CHEMICAL	0.9999979734420776	132	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
396	485	CHEMICAL	0.9999979734420776	473	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
398	45	GENETIC	0.9999392032623291	38	CYP2C19	SYMPAZAN	NDA210833	100	normalize.gene:CYP2C19
399	152	GENETIC	0.9999895095825195	145	CYP2C19	SYMPAZAN	NDA210833	100	normalize.gene:CYP2C19
400	415	GENETIC	0.9999892711639404	408	CYP2C19	SYMPAZAN	NDA210833	100	normalize.gene:CYP2C19
401	519	GENETIC	0.9999908208847046	512	CYP2C19	SYMPAZAN	NDA210833	100	normalize.gene:CYP2C19
402	663	GENETIC	0.9999921321868896	656	CYP2C19	SYMPAZAN	NDA210833	100	normalize.gene:CYP2C19
403	131	CHEMICAL	0.9999986886978149	111	N - desmethyl - clobazam	SYMPAZAN	NDA210833	0	
404	196	CHEMICAL	0.9999985694885254	177	N - desmethylclobazam	SYMPAZAN	NDA210833	0	
405	635	CHEMICAL	0.9999977350234985	627	clobazam	SYMPAZAN	NDA210833	80	rxcui:21241
407	95	GENETIC	0.9999898672103882	89	UGT1A1	Tasigna	NDA022068	100	normalize.gene:UGT1A1
408	336	GENETIC	0.9998165369033813	329	UGT1A1 *	Tasigna	NDA022068	0	
409	52	CHEMICAL	0.9999982118606567	43	bilirubin	Tasigna	NDA022068	80	iuphar.ligand:4577
410	285	CHEMICAL	0.9999983310699463	276	bilirubin	Tasigna	NDA022068	80	iuphar.ligand:4577
412	186	DISEASE	0.9999898672103882	168	hyperbilirubinemia	Tasigna	NDA022068	80	mondo:0024288
414	29	GENETIC	0.9998794794082642	22	CYP2C19	Voriconazole	NDA208562	100	normalize.gene:CYP2C19
415	87	CHEMICAL	0.9999980926513672	75	voriconazole	Voriconazole	NDA208562	80	rxcui:121243
416	414	CHEMICAL	0.9999980926513672	402	voriconazole	Voriconazole	NDA208562	80	rxcui:121243
417	588	CHEMICAL	0.9999980926513672	576	voriconazole	Voriconazole	NDA208562	80	rxcui:121243
419	48	GENETIC	0.9998871088027954	38	DQA1 * 02 : 01	TYKERB	NDA022059	0	
420	63	GENETIC	0.9999588131904602	53	DRB1 * 07 : 01	TYKERB	NDA022059	0	
421	360	GENETIC	0.9999886751174927	350	DQA1 * 02 : 01	TYKERB	NDA022059	0	
422	381	GENETIC	0.9841261506080627	364	DRBI * 07 : 01 allele	TYKERB	NDA022059	0	
424	99	DISEASE	0.999992847442627	85	hepatotoxicity	TYKERB	NDA022059	0	
426	198	DISEASE	0.9999852776527405	186	liver injury	TYKERB	NDA022059	0	
428	343	DISEASE	0.9999892711639404	331	liver injury	TYKERB	NDA022059	0	
430	53	GENETIC	0.9999934434890747	47	UGT1A1	TRODELVY	BLA761115	100	normalize.gene:UGT1A1
431	127	GENETIC	0.9999920725822449	116	UGT1A1 gene	TRODELVY	BLA761115	0	
432	156	GENETIC	0.9999913573265076	140	UGT1A1 * 28 allele	TRODELVY	BLA761115	0	
433	186	GENETIC	0.9999918937683105	173	UGT1A1 enzyme	TRODELVY	BLA761115	0	
434	268	GENETIC	0.9999953508377075	252	UGT1A1 * 28 allele	TRODELVY	BLA761115	0	
435	609	GENETIC	0.9999945163726807	593	UGT1A1 * 28 allele	TRODELVY	BLA761115	0	
436	791	GENETIC	0.999995231628418	775	UGT1A1 * 28 allele	TRODELVY	BLA761115	0	
437	849	GENETIC	0.999995231628418	840	UGT1A1 * 28	TRODELVY	BLA761115	0	
438	27	CHEMICAL	0.9999967217445374	22	SN - 38	TRODELVY	BLA761115	0	
439	353	CHEMICAL	0.9958919286727905	345	TRODELVY	TRODELVY	BLA761115	80	rxcui:2360231
441	306	DISEASE	0.9999911785125732	295	neutropenia	TRODELVY	BLA761115	80	mondo:0001475
443	327	DISEASE	0.9999372959136963	308	febrile neutropenia	TRODELVY	BLA761115	0	
445	339	DISEASE	0.9999940395355225	333	anemia	TRODELVY	BLA761115	80	ncit:C2869
447	28	GENETIC	0.9999911785125732	22	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
448	131	GENETIC	0.9999901056289673	125	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
449	194	GENETIC	0.9999921321868896	188	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
450	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
451	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
453	28	GENETIC	0.999963641166687	22	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
454	39	GENETIC	0.9999866485595703	33	VKORC1	Warfarin Sodium	ANDA040301	100	normalize.gene:VKORC1
455	136	GENETIC	0.9999942779541016	130	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
456	189	GENETIC	0.9999931454658508	181	CYP2C9 * 2	Warfarin Sodium	ANDA040301	0	
457	202	GENETIC	0.9999935030937195	194	CYP2C9 * 3	Warfarin Sodium	ANDA040301	0	
458	239	GENETIC	0.9999927282333374	233	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
459	369	GENETIC	0.9999926686286926	361	CYP2C9 * 2	Warfarin Sodium	ANDA040301	0	
460	382	GENETIC	0.9999925494194031	374	CYP2C9 * 3	Warfarin Sodium	ANDA040301	0	
461	410	GENETIC	0.9999921321868896	404	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
462	721	GENETIC	0.9999895095825195	717	VKOR	Warfarin Sodium	ANDA040301	60	normalize.gene:VKOR
463	812	GENETIC	0.9999814629554749	801	VKORC1 gene	Warfarin Sodium	ANDA040301	0	
464	899	GENETIC	0.9999899864196777	893	VKORC1	Warfarin Sodium	ANDA040301	100	normalize.gene:VKORC1
465	915	GENETIC	0.9962053298950195	904	CYP2C9 gene	Warfarin Sodium	ANDA040301	0	
466	1024	GENETIC	0.9999929666519165	1018	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
467	1035	GENETIC	0.9999915361404419	1029	VKORC1	Warfarin Sodium	ANDA040301	100	normalize.gene:VKORC1
468	83	CHEMICAL	0.999996542930603	75	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
469	126	CHEMICAL	0.9999983906745911	109	7 - hydroxywarfarin	Warfarin Sodium	ANDA040301	0	
470	279	CHEMICAL	0.9999942779541016	269	S - warfarin	Warfarin Sodium	ANDA040301	0	
471	610	CHEMICAL	0.9999972581863403	602	Warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
472	648	CHEMICAL	0.9999961853027344	639	vitamin K	Warfarin Sodium	ANDA040301	80	rxcui:11258
473	671	CHEMICAL	0.9999963641166687	654	vitamin K epoxide	Warfarin Sodium	ANDA040301	0	
474	688	CHEMICAL	0.9999932646751404	679	vitamin K	Warfarin Sodium	ANDA040301	80	rxcui:11258
475	873	CHEMICAL	0.9999972581863403	865	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
476	998	CHEMICAL	0.999997615814209	990	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
477	1129	CHEMICAL	0.9999974966049194	1121	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
479	67	GENETIC	0.9999909400939941	60	OATP1B1	Rosuvastatin	ANDA206381	60	normalize.gene:OATP1B1
480	278	GENETIC	0.9999905824661255	271	OATP1B1	Rosuvastatin	ANDA206381	60	normalize.gene:OATP1B1
481	297	GENETIC	0.993118941783905	281	SLCO1B1 521T > C	Rosuvastatin	ANDA206381	0	
482	353	GENETIC	0.9995046854019165	338	SLCO1B1 521 C / C	Rosuvastatin	ANDA206381	0	
483	49	CHEMICAL	0.9999978542327881	37	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
484	144	CHEMICAL	0.9999979734420776	132	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
485	485	CHEMICAL	0.9999979734420776	473	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
487	39	GENETIC	0.9999860525131226	32	CYP2C19	Dexlansoprazole delayed release	NDA022287	100	normalize.gene:CYP2C19
488	738	GENETIC	0.9999659061431885	731	CYP2C19	Dexlansoprazole delayed release	NDA022287	100	normalize.gene:CYP2C19
489	92	CHEMICAL	0.9999979734420776	77	Dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
490	129	CHEMICAL	0.9999980926513672	114	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
491	260	CHEMICAL	0.9999980926513672	245	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
492	345	CHEMICAL	0.999997615814209	330	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
493	686	CHEMICAL	0.9999973773956299	671	dexlansoprazole	Dexlansoprazole delayed release	NDA022287	80	rxcui:17128
495	28	GENETIC	0.999984860420227	22	CYP2C9	Velsipity	NDA216956	100	normalize.gene:CYP2C9
496	104	GENETIC	0.9999592900276184	96	CYP2C9 * 2	Velsipity	NDA216956	0	
497	117	GENETIC	0.9999596476554871	109	CYP2C9 * 3	Velsipity	NDA216956	0	
498	147	GENETIC	0.9999635219573975	141	CYP2C9	Velsipity	NDA216956	100	normalize.gene:CYP2C9
499	241	GENETIC	0.958031177520752	235	CYP2C9	Velsipity	NDA216956	100	normalize.gene:CYP2C9
500	404	GENETIC	0.9999948740005493	398	CYP2C8	Velsipity	NDA216956	100	normalize.gene:CYP2C8
501	414	GENETIC	0.9999949932098389	408	CYP3A4	Velsipity	NDA216956	100	normalize.gene:CYP3A4
502	668	GENETIC	0.999994158744812	662	CYP2C8	Velsipity	NDA216956	100	normalize.gene:CYP2C8
503	678	GENETIC	0.9999946355819702	672	CYP3A4	Velsipity	NDA216956	100	normalize.gene:CYP3A4
504	731	GENETIC	0.8524362444877625	725	CYP2C9	Velsipity	NDA216956	100	normalize.gene:CYP2C9
505	781	GENETIC	0.9999929666519165	775	CYP2C8	Velsipity	NDA216956	100	normalize.gene:CYP2C8
506	791	GENETIC	0.999993085861206	785	CYP3A4	Velsipity	NDA216956	100	normalize.gene:CYP3A4
507	845	GENETIC	0.9995569586753845	839	CYP2C9	Velsipity	NDA216956	100	normalize.gene:CYP2C9
508	1040	GENETIC	0.8258751630783081	1026	CYP2C9 alleles	Velsipity	NDA216956	0	
509	201	CHEMICAL	0.9999979734420776	192	etrasimod	Velsipity	NDA216956	80	ncit:C166965
510	322	CHEMICAL	0.9999979734420776	313	etrasimod	Velsipity	NDA216956	80	ncit:C166965
511	337	CHEMICAL	0.9999724626541138	328	VELSIPITY	Velsipity	NDA216956	0	
512	586	CHEMICAL	0.9999978542327881	577	etrasimod	Velsipity	NDA216956	80	ncit:C166965
513	601	CHEMICAL	0.9999957084655762	592	VELSIPITY	Velsipity	NDA216956	0	
514	712	CHEMICAL	0.9999827146530151	703	VELSIPITY	Velsipity	NDA216956	0	
516	29	GENETIC	0.9999805688858032	22	CYP2C19	OMEPRAZOLE	ANDA203481	100	normalize.gene:CYP2C19
517	118	GENETIC	0.9928464889526367	102	CYP2C19 * 1 allele	OMEPRAZOLE	ANDA203481	0	
518	173	GENETIC	0.9403674006462097	149	CYP2C19 * 2 and * 3 alleles	OMEPRAZOLE	ANDA203481	0	
519	485	GENETIC	0.9999911785125732	478	CYP2C19	OMEPRAZOLE	ANDA203481	100	normalize.gene:CYP2C19
520	704	GENETIC	0.9999895095825195	697	CYP2C19	OMEPRAZOLE	ANDA203481	100	normalize.gene:CYP2C19
521	96	CHEMICAL	0.9999982118606567	86	omeprazole	OMEPRAZOLE	ANDA203481	80	rxcui:7646
522	449	CHEMICAL	0.9999982118606567	439	omeprazole	OMEPRAZOLE	ANDA203481	80	rxcui:7646
523	522	CHEMICAL	0.9999982118606567	512	omeprazole	OMEPRAZOLE	ANDA203481	80	rxcui:7646
524	777	CHEMICAL	0.9999978542327881	767	omeprazole	OMEPRAZOLE	ANDA203481	80	rxcui:7646
525	805	CHEMICAL	0.9999980926513672	795	omeprazole	OMEPRAZOLE	ANDA203481	80	rxcui:7646
527	28	GENETIC	0.9999911785125732	22	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
528	131	GENETIC	0.9999901056289673	125	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
529	194	GENETIC	0.9999921321868896	188	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
530	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
531	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
533	28	GENETIC	0.999963641166687	22	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
534	39	GENETIC	0.9999866485595703	33	VKORC1	Warfarin Sodium	ANDA040301	100	normalize.gene:VKORC1
535	136	GENETIC	0.9999942779541016	130	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
536	189	GENETIC	0.9999931454658508	181	CYP2C9 * 2	Warfarin Sodium	ANDA040301	0	
537	202	GENETIC	0.9999935030937195	194	CYP2C9 * 3	Warfarin Sodium	ANDA040301	0	
538	239	GENETIC	0.9999927282333374	233	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
539	369	GENETIC	0.9999926686286926	361	CYP2C9 * 2	Warfarin Sodium	ANDA040301	0	
540	382	GENETIC	0.9999925494194031	374	CYP2C9 * 3	Warfarin Sodium	ANDA040301	0	
541	410	GENETIC	0.9999921321868896	404	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
542	721	GENETIC	0.9999895095825195	717	VKOR	Warfarin Sodium	ANDA040301	60	normalize.gene:VKOR
543	812	GENETIC	0.9999814629554749	801	VKORC1 gene	Warfarin Sodium	ANDA040301	0	
544	899	GENETIC	0.9999899864196777	893	VKORC1	Warfarin Sodium	ANDA040301	100	normalize.gene:VKORC1
545	915	GENETIC	0.9962053298950195	904	CYP2C9 gene	Warfarin Sodium	ANDA040301	0	
546	1024	GENETIC	0.9999929666519165	1018	CYP2C9	Warfarin Sodium	ANDA040301	100	normalize.gene:CYP2C9
547	1035	GENETIC	0.9999915361404419	1029	VKORC1	Warfarin Sodium	ANDA040301	100	normalize.gene:VKORC1
548	83	CHEMICAL	0.999996542930603	75	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
549	126	CHEMICAL	0.9999983906745911	109	7 - hydroxywarfarin	Warfarin Sodium	ANDA040301	0	
550	279	CHEMICAL	0.9999942779541016	269	S - warfarin	Warfarin Sodium	ANDA040301	0	
551	610	CHEMICAL	0.9999972581863403	602	Warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
552	648	CHEMICAL	0.9999961853027344	639	vitamin K	Warfarin Sodium	ANDA040301	80	rxcui:11258
553	671	CHEMICAL	0.9999963641166687	654	vitamin K epoxide	Warfarin Sodium	ANDA040301	0	
554	688	CHEMICAL	0.9999932646751404	679	vitamin K	Warfarin Sodium	ANDA040301	80	rxcui:11258
555	873	CHEMICAL	0.9999972581863403	865	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
556	998	CHEMICAL	0.999997615814209	990	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
557	1129	CHEMICAL	0.9999974966049194	1121	warfarin	Warfarin Sodium	ANDA040301	80	rxcui:11289
559	42	GENETIC	0.9999861717224121	36	CYP2D6			100	normalize.gene:CYP2D6
560	117	GENETIC	0.9999840259552002	111	CYP2D6			100	normalize.gene:CYP2D6
561	308	GENETIC	0.9999889135360718	302	CYP2D6			100	normalize.gene:CYP2D6
562	344	GENETIC	0.9999934434890747	327	estrogen receptor			0	
563	85	CHEMICAL	0.9999980926513672	76	tamoxifen			80	rxcui:10324
564	209	CHEMICAL	0.9999978542327881	200	endoxifen			80	iuphar.ligand:10203
565	335	CHEMICAL	0.9999977350234985	327	estrogen			80	chembl:CHEMBL592868
566	505	CHEMICAL	0.9999979734420776	496	endoxifen			80	iuphar.ligand:10203
567	747	CHEMICAL	0.9999977350234985	738	endoxifen			80	iuphar.ligand:10203
569	367	DISEASE	0.9999913573265076	354	breast cancer			80	ncit:C9335
571	29	GENETIC	0.9999865293502808	22	CYP2C19	Pantoprazole Sodium	ANDA090970	100	normalize.gene:CYP2C19
572	459	GENETIC	0.999994158744812	452	CYP2C19	Pantoprazole Sodium	ANDA090970	100	normalize.gene:CYP2C19
573	598	GENETIC	0.9999923706054688	591	CYP2C19	Pantoprazole Sodium	ANDA090970	100	normalize.gene:CYP2C19
574	613	GENETIC	0.9999871850013733	600	CYP2C19 * 2 / * 2	Pantoprazole Sodium	ANDA090970	0	
575	709	GENETIC	0.9999366402626038	696	CYP2C19 * 1 / * 1	Pantoprazole Sodium	ANDA090970	0	
576	742	GENETIC	0.9999870657920837	729	CYP2C19 * 1 / * x	Pantoprazole Sodium	ANDA090970	0	
577	267	CHEMICAL	0.9999982118606567	255	pantoprazole	Pantoprazole Sodium	ANDA090970	80	rxcui:253191
579	29	GENETIC	0.9999822378158569	22	CYP2C19			100	normalize.gene:CYP2C19
580	118	GENETIC	0.9837044477462769	102	CYP2C19 * 1 allele			0	
581	165	GENETIC	0.9999774098396301	149	CYP2C19 * 2 and * 3			0	
582	485	GENETIC	0.9999914169311523	478	CYP2C19			100	normalize.gene:CYP2C19
583	704	GENETIC	0.9999898672103882	697	CYP2C19			100	normalize.gene:CYP2C19
584	96	CHEMICAL	0.9999982118606567	86	omeprazole			80	rxcui:7646
585	449	CHEMICAL	0.9999982118606567	439	omeprazole			80	rxcui:7646
586	522	CHEMICAL	0.9999980926513672	512	omeprazole			80	rxcui:7646
587	777	CHEMICAL	0.9999980926513672	767	omeprazole			80	rxcui:7646
588	805	CHEMICAL	0.9999982118606567	795	omeprazole			80	rxcui:7646
590	29	GENETIC	0.9999865293502808	22	CYP2C19			100	normalize.gene:CYP2C19
591	459	GENETIC	0.999994158744812	452	CYP2C19			100	normalize.gene:CYP2C19
592	598	GENETIC	0.9999923706054688	591	CYP2C19			100	normalize.gene:CYP2C19
593	616	GENETIC	0.9999871850013733	600	CYP2C19 * 2 / * 2			0	
594	715	GENETIC	0.9999366402626038	699	CYP2C19 * 1 / * 1			0	
595	751	GENETIC	0.9999870657920837	735	CYP2C19 * 1 / * x			0	
596	267	CHEMICAL	0.9999982118606567	255	pantoprazole			80	rxcui:253191
598	88	GENETIC	0.9998257756233215	84	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
599	98	GENETIC	0.9999862909317017	92	NUDT15	Mercaptopurine	ANDA040528	100	normalize.gene:NUDT15
600	372	GENETIC	0.9999372959136963	368	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
601	386	GENETIC	0.9999703168869019	380	NUDT15	Mercaptopurine	ANDA040528	100	normalize.gene:NUDT15
602	520	GENETIC	0.9999774694442749	516	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
603	530	GENETIC	0.9999531507492065	524	NUDT15	Mercaptopurine	ANDA040528	100	normalize.gene:NUDT15
604	569	GENETIC	0.9999750852584839	565	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
605	580	GENETIC	0.9998947381973267	574	NUDT15	Mercaptopurine	ANDA040528	100	normalize.gene:NUDT15
606	619	GENETIC	0.9999420642852783	615	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
607	629	GENETIC	0.9999001026153564	623	NUDT15	Mercaptopurine	ANDA040528	100	normalize.gene:NUDT15
608	762	GENETIC	0.9999921321868896	753	TPMT gene	Mercaptopurine	ANDA040528	0	
609	789	GENETIC	0.9999933242797852	785	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
610	908	GENETIC	0.9999938011169434	904	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
611	944	GENETIC	0.9999794960021973	940	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
612	1019	GENETIC	0.9999949336051941	1013	TPMT * 2	Mercaptopurine	ANDA040528	0	
613	1028	GENETIC	0.9999808669090271	1021	TPMT * 3A	Mercaptopurine	ANDA040528	0	
614	1049	GENETIC	0.9426789879798889	1034	TPMT * 3C alleles	Mercaptopurine	ANDA040528	0	
615	1114	GENETIC	0.9999911785125732	1110	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
616	1131	GENETIC	0.999990701675415	1125	NUDT15	Mercaptopurine	ANDA040528	100	normalize.gene:NUDT15
617	1339	GENETIC	0.9999929666519165	1328	NUDT15 gene	Mercaptopurine	ANDA040528	0	
618	1426	GENETIC	0.9999728202819824	1420	NUDT15	Mercaptopurine	ANDA040528	100	normalize.gene:NUDT15
619	1546	GENETIC	0.935308039188385	1532	NUDT15 alleles	Mercaptopurine	ANDA040528	0	
620	1712	GENETIC	0.9999918937683105	1708	TPMT	Mercaptopurine	ANDA040528	100	normalize.gene:TPMT
621	147	CHEMICAL	0.9998800754547119	133	mercaptopurine	Mercaptopurine	ANDA040528	80	rxcui:103
622	210	CHEMICAL	0.9702783226966858	204	6 - TGNs	Mercaptopurine	ANDA040528	0	
